refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.12422 , 6,3,0,10550,' 2014-06-21 17:55:00',4.45245,cluster2
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.12422 , 6,3,0,10550,' 2014-06-21 17:55:00',4.45245,cluster2
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.12422 , 6,3,0,10550,' 2014-06-21 17:55:00',4.45245,cluster2
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.174734 , 3,3,1,9350,' 2014-06-11 16:35:00',0.628383,cluster8
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18380,' 2014-06-07 01:38:00',1.43205,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18380,' 2014-06-07 01:38:00',1.43205,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18380,' 2014-06-07 01:38:00',1.43205,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18370,' 2014-06-07 01:37:00',1.44668,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18370,' 2014-06-07 01:37:00',1.44668,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18370,' 2014-06-07 01:37:00',1.44668,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0.143134 , 3,3,1,9330,' 2014-06-11 16:33:00',0.627017,cluster8
 0.424884 , 1,0,1,23360,' 2014-06-02 06:36:00',0.9204,cluster15
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18360,' 2014-06-07 01:36:00',1.45292,cluster11
 0.554501 , 3,0,1,14000,' 2014-06-11 21:00:00',1.0162,cluster8
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0 , 6,0,0,18360,' 2014-06-07 01:36:00',1.45292,cluster11
 0.554501 , 3,0,1,14000,' 2014-06-11 21:00:00',1.0162,cluster8
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0.084749 , 1,1,1,1410,' 2014-06-23 08:41:00',1.102083,cluster11
 0.084749 , 1,1,1,1410,' 2014-06-23 08:41:00',1.102083,cluster11
 0.084749 , 1,1,1,1410,' 2014-06-23 08:41:00',1.102083,cluster11
 0.484516 , 5,1,1,80,' 2014-06-20 07:08:00',0.87915,cluster7
 0.184817 , 0,0,0,22580,' 2014-06-08 05:58:00',0.679717,cluster8
 0.305549 , 0,3,0,10440,' 2014-06-15 17:44:00',1.483333,cluster8
 0 , 5,0,1,15040,' 2014-06-27 22:04:00',0.7494,cluster11
 0.169417 , 4,1,1,1500,' 2014-07-03 08:50:00',1.434767,cluster8
 0 , 5,0,1,15040,' 2014-06-27 22:04:00',0.7494,cluster11
 0.169417 , 4,1,1,1500,' 2014-07-03 08:50:00',1.434767,cluster8
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0 , 5,3,1,11530,' 2014-06-27 18:53:00',1.3032,cluster11
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.334216 , 0,2,0,4420,' 2014-06-08 11:42:00',1.192983,cluster11
 0 , 5,3,1,11530,' 2014-06-27 18:53:00',1.3032,cluster11
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.334216 , 0,2,0,4420,' 2014-06-08 11:42:00',1.192983,cluster11
 0.8341 , 1,2,1,4420,' 2014-06-09 11:42:00',1.8032,cluster8
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.293367 , 6,3,0,10240,' 2014-07-05 17:24:00',1.1856,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.185833 , 6,3,0,9510,' 2014-06-21 16:51:00',1.185383,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.42635 , 1,3,1,9140,' 2014-06-23 16:14:00',2.692817,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.42635 , 1,3,1,9140,' 2014-06-23 16:14:00',2.692817,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0 , 4,2,1,6140,' 2014-05-29 13:14:00',0.94475,cluster11
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0 , 4,0,1,21060,' 2014-05-29 04:06:00',0.389767,cluster11
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0 , 4,0,1,21060,' 2014-05-29 04:06:00',0.389767,cluster11
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0 , 4,0,1,21060,' 2014-05-29 04:06:00',0.389767,cluster11
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 2.4308 , 1,0,1,16270,' 2014-06-30 23:27:00',4.88295,cluster17
 0.013301 , 5,2,1,6020,' 2014-06-20 13:02:00',0.733133,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.013301 , 5,2,1,6020,' 2014-06-20 13:02:00',0.733133,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.174867 , 6,1,0,2400,' 2014-07-05 09:40:00',1.30005,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.174867 , 6,1,0,2400,' 2014-07-05 09:40:00',1.30005,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.552083 , 4,0,1,15050,' 2014-06-12 22:05:00',0.63605,cluster8
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.552083 , 4,0,1,15050,' 2014-06-12 22:05:00',0.63605,cluster8
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0 , 1,1,1,1300,' 2014-06-23 08:30:00',0.978883,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0 , 1,1,1,1300,' 2014-06-23 08:30:00',0.978883,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 0 , 6,0,0,21050,' 2014-06-28 04:05:00',1.402183,cluster11
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 0.71505 , 0,1,0,180,' 2014-06-08 07:18:00',1.8331,cluster8
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.08725 , 6,0,0,19570,' 2014-06-14 02:57:00',1.2672,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.018484 , 5,2,1,6080,' 2014-06-20 13:08:00',0.74945,cluster11
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.494718 , 5,1,1,1270,' 2014-06-20 08:27:00',1.136067,cluster7
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.27707 , 1,0,1,17330,' 2014-06-30 00:33:00',1.484117,cluster8
 0.494718 , 5,1,1,1270,' 2014-06-20 08:27:00',1.136067,cluster7
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.28268 , 1,0,1,17320,' 2014-06-30 00:32:00',1.48425,cluster8
 0.494718 , 5,1,1,1270,' 2014-06-20 08:27:00',1.136067,cluster7
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.00615 , 6,0,0,16550,' 2014-07-05 23:55:00',1.365417,cluster8
 0.494718 , 5,1,1,1270,' 2014-06-20 08:27:00',1.136067,cluster7
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.066553 , 2,1,1,3290,' 2014-06-03 10:29:00',1.20302,cluster8
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.124817 , 1,1,1,480,' 2014-06-16 07:48:00',1.338833,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.124817 , 1,1,1,480,' 2014-06-16 07:48:00',1.338833,cluster11
 0 , 6,0,0,18360,' 2014-06-07 01:36:00',1.45292,cluster11
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0.164584 , 3,3,1,9320,' 2014-06-11 16:32:00',0.629867,cluster8
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.655753 , 3,3,1,13240,' 2014-06-04 20:24:00',2.34432,cluster11
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 1.03203 , 2,0,1,16590,' 2014-07-01 23:59:00',1.381833,cluster8
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.655753 , 3,3,1,13240,' 2014-06-04 20:24:00',2.34432,cluster11
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0.051306 , 5,0,1,20470,' 2014-05-30 03:47:00',0.531383,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.655753 , 3,3,1,13240,' 2014-06-04 20:24:00',2.34432,cluster11
 1.4845 , 2,1,1,2220,' 2014-07-01 09:22:00',2.729117,cluster14
 0.051306 , 5,0,1,20470,' 2014-05-30 03:47:00',0.531383,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.300034 , 6,2,0,5310,' 2014-06-21 12:31:00',1.129,cluster8
 1.60298 , 3,2,1,6450,' 2014-06-25 13:45:00',4.3494,cluster5
 1.47797 , 2,1,1,2210,' 2014-07-01 09:21:00',2.734433,cluster14
 0.051306 , 5,0,1,20470,' 2014-05-30 03:47:00',0.531383,cluster11
 0.915633 , 5,3,0,12140,' 2014-07-04 19:14:00',2.22785,cluster9
 0.353367 , 5,0,1,14330,' 2014-06-13 21:33:00',1.195717,cluster8
 1.60298 , 3,2,1,6450,' 2014-06-25 13:45:00',4.3494,cluster5
 1.47797 , 2,1,1,2210,' 2014-07-01 09:21:00',2.734433,cluster14
 0.047554 , 5,0,1,20460,' 2014-05-30 03:46:00',0.530767,cluster11
 1.60298 , 3,2,1,6450,' 2014-06-25 13:45:00',4.3494,cluster5
 1.47797 , 2,1,1,2210,' 2014-07-01 09:21:00',2.734433,cluster14
 0.411267 , 1,0,1,23350,' 2014-06-02 06:35:00',0.923633,cluster15
 1.60298 , 3,2,1,6450,' 2014-06-25 13:45:00',4.3494,cluster5
 1.47797 , 2,1,1,2210,' 2014-07-01 09:21:00',2.734433,cluster14
 0.047554 , 5,0,1,20460,' 2014-05-30 03:46:00',0.530767,cluster11
 0.411267 , 1,0,1,23350,' 2014-06-02 06:35:00',0.923633,cluster15
 1.60298 , 3,2,1,6450,' 2014-06-25 13:45:00',4.3494,cluster5
 1.47797 , 2,1,1,2210,' 2014-07-01 09:21:00',2.734433,cluster14
 0.663217 , 2,0,1,16570,' 2014-07-01 23:57:00',1.028767,cluster8
 0.411267 , 1,0,1,23350,' 2014-06-02 06:35:00',0.923633,cluster15
 0.132117 , 3,0,1,15500,' 2014-05-28 22:50:00',1.20885,cluster11
 0.411267 , 1,0,1,23350,' 2014-06-02 06:35:00',0.923633,cluster15
 0.132117 , 3,0,1,15500,' 2014-05-28 22:50:00',1.20885,cluster11
 0.132117 , 3,0,1,15500,' 2014-05-28 22:50:00',1.20885,cluster11
 0.18935 , 4,1,1,1490,' 2014-07-03 08:49:00',1.439717,cluster8
 1.63592 , 2,0,1,15480,' 2014-06-17 22:48:00',2.568783,cluster8
 0.18935 , 4,1,1,1490,' 2014-07-03 08:49:00',1.439717,cluster8
 1.63592 , 2,0,1,15480,' 2014-06-17 22:48:00',2.568783,cluster8
 0.763968 , 1,2,1,4410,' 2014-06-09 11:41:00',1.7388,cluster8
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 0.41765 , 4,1,1,1480,' 2014-07-03 08:48:00',2.130833,cluster8
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 0.41765 , 4,1,1,1480,' 2014-07-03 08:48:00',2.130833,cluster8
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 1.03075 , 4,1,1,1470,' 2014-07-03 08:47:00',5.553067,cluster8
 0.488933 , 4,3,1,13590,' 2014-06-05 20:59:00',1.50475,cluster8
 0.48775 , 5,1,1,70,' 2014-06-20 07:07:00',0.888533,cluster7
 1.03075 , 4,1,1,1470,' 2014-07-03 08:47:00',5.553067,cluster8
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.488933 , 4,3,1,13590,' 2014-06-05 20:59:00',1.50475,cluster8
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.442583 , 0,0,0,15380,' 2014-05-25 22:38:00',0.73505,cluster15
 0.976649 , 0,0,1,16360,' 2014-06-29 23:36:00',1.482633,cluster17
 0.488933 , 4,3,1,13590,' 2014-06-05 20:59:00',1.50475,cluster8
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.442583 , 0,0,0,15380,' 2014-05-25 22:38:00',0.73505,cluster15
 0.166467 , 3,0,1,20240,' 2014-05-28 03:24:00',0.934317,cluster8
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.442583 , 0,0,0,15380,' 2014-05-25 22:38:00',0.73505,cluster15
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.445267 , 6,0,0,15080,' 2014-06-14 22:08:00',1.447683,cluster8
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.445267 , 6,0,0,15080,' 2014-06-14 22:08:00',1.447683,cluster8
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 1.19647 , 3,1,1,1490,' 2014-07-02 08:49:00',1.59125,cluster5
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.166 , 2,2,1,4550,' 2014-06-10 11:55:00',1.141183,cluster8
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.491866 , 4,3,1,13580,' 2014-06-05 20:58:00',1.52405,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.491866 , 4,3,1,13580,' 2014-06-05 20:58:00',1.52405,cluster8
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 0.962966 , 0,0,1,16350,' 2014-06-29 23:35:00',1.4888,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.21875 , 4,2,1,5480,' 2014-07-03 12:48:00',2.634333,cluster4
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.264734 , 6,0,0,18530,' 2014-06-14 01:53:00',1.463433,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.264734 , 6,0,0,18530,' 2014-06-14 01:53:00',1.463433,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.7183 , 3,2,1,6550,' 2014-06-25 13:55:00',4.630717,cluster5
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.264734 , 6,0,0,18530,' 2014-06-14 01:53:00',1.463433,cluster17
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.264734 , 6,0,0,18530,' 2014-06-14 01:53:00',1.463433,cluster17
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 2.17848 , 2,0,1,15580,' 2014-06-17 22:58:00',2.6472,cluster8
 2.14747 , 3,2,1,6150,' 2014-06-25 13:15:00',2.513267,cluster19
 0.264734 , 6,0,0,18530,' 2014-06-14 01:53:00',1.463433,cluster17
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
