@relation mainK-timed-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R5

@attribute 'dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
3,3,1,8240,1.32965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8230,1.33975,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8220,1.32503,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8210,1.37135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8200,1.35058,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8190,1.3457,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8180,1.34693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8170,1.3435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8160,1.34807,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8150,1.33303,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8140,1.34498,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8130,1.32183,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8120,1.31308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8110,1.30462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8100,1.2549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8090,0.87235,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8080,0.896833,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8070,0.96505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8060,0.89175,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8050,0.881317,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8040,0.7774,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8030,0.7788,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8020,0.7809,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8010,0.777617,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,8000,0.77855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7590,0.776433,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7580,0.77965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7570,0.780033,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7560,0.780267,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7550,0.773467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7540,0.774783,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7530,0.774167,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7520,0.771233,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7510,0.767383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7500,0.77505,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7490,0.7789,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7480,0.761367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7470,0.756317,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7460,1.18012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7450,1.2729,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7440,1.26702,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7430,1.28977,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7420,1.28562,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7410,1.26505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7400,1.2797,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7390,1.28603,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7380,1.287,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7370,1.2901,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7360,1.27683,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7350,1.30193,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7340,1.28632,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7330,1.30435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7320,1.22087,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7310,1.28998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7300,1.29923,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7290,1.31318,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7280,1.34112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7270,1.38177,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7260,1.44812,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7250,1.09557,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7240,0.7835,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7230,0.7816,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7220,0.794467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7210,0.780917,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7200,0.779483,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7190,0.780933,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7180,0.780433,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7170,0.7823,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7160,0.782667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7150,0.79265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7140,0.789367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7130,0.78805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7120,0.784133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7110,0.78575,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7100,0.779683,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7090,0.77875,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7080,0.773433,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7070,0.77485,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7060,0.7754,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7050,0.77505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7040,0.7845,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7030,0.80525,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7020,0.89115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7010,0.88905,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,7000,0.886783,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6590,0.887033,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6580,0.88545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6570,0.887383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6560,0.888467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6550,0.8894,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6540,0.887383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6530,0.884717,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6520,0.882717,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6510,0.882767,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6500,0.88015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6490,0.87955,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6480,0.871517,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6470,0.847583,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6460,0.75135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6450,0.96405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6440,1.26652,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6430,1.28185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6420,1.27653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6410,1.26963,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6400,1.28115,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,2,1,6390,1.28372,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6380,1.27343,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6370,1.26513,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6360,1.27793,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6350,1.27442,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6340,1.28045,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6330,1.26887,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6320,1.34768,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6310,1.35005,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6300,1.35202,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6290,1.3745,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6280,1.34753,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6270,1.26353,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6260,1.31897,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6250,1.38123,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6240,1.32315,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6230,0.734267,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6220,0.7352,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6210,0.733367,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6200,0.738183,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6190,0.735083,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6180,0.734733,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6170,0.73495,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6160,0.737867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6150,0.742383,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6140,0.844983,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6130,0.8576,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6120,0.841033,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6110,0.838383,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6100,0.83455,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6090,0.834433,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6080,0.828417,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6070,0.830467,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6060,0.838183,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6050,0.836867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6040,0.83905,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6030,0.835983,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6020,0.840367,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6010,0.832117,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,6000,0.830583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5590,0.869517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5580,0.935833,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5570,0.93985,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5560,0.943583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5550,0.946283,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5540,0.94645,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5530,0.9432,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5520,0.947517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5510,0.942583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5500,0.935867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5490,0.938083,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5480,0.934533,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5470,0.948217,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5460,0.932417,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5450,0.96145,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5440,0.96635,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5430,1.44337,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5420,1.44812,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,1,5410,1.80443,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5400,1.4464,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5390,1.43273,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5380,1.43637,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5370,1.45477,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5360,1.44802,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5350,1.46923,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5340,1.45702,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5330,1.45363,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5320,1.45387,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5310,1.42892,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5300,1.40512,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5290,1.36045,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5280,1.2998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5270,1.4107,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5260,1.32155,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5250,1.5368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5240,1.48328,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5230,1.41767,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5220,1.15403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5210,0.6829,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5200,1.00602,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5190,0.815183,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5180,0.683067,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5170,0.682483,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5160,0.8365,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5150,1.06043,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5140,0.99635,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5130,0.983867,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5120,1.05472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5110,1.0545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5100,1.05528,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5090,1.05578,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5080,1.05083,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5070,1.09155,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5060,1.12362,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5050,1.16248,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5040,1.1651,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5030,1.16718,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5020,1.16733,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5010,1.171,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,5000,1.16987,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4590,1.21178,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4580,1.20712,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4570,1.21612,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4560,0.891467,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4550,0.887117,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4540,0.889833,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4530,0.882733,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4520,0.888133,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4510,0.885717,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4500,0.88705,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4490,0.889583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4480,0.891417,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4470,0.893367,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4460,0.905267,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4450,0.907267,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4440,0.944367,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4430,0.8988,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4420,1.21665,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4410,1.40712,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4400,1.37528,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4390,1.39833,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4380,1.38777,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4370,1.4028,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4360,1.41982,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4350,1.3913,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4340,1.39735,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4330,1.40738,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4320,1.41523,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4310,1.39045,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4300,1.40652,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4290,1.41185,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4280,1.40952,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4270,1.427,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4260,1.41552,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4250,1.3748,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4240,1.34122,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4230,1.37633,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4220,1.46003,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4210,1.10583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,4200,0.691617,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
